processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
read,furniture,{},{},,92add800-19a2-48e1-983d-a52a6525cbe9,show furniture that is vintage,read,furniture,{},{'style': 'vintage'},1,SYNTHETIC
delete,building,{'buildings': 'buildings'},{},,d50603ea-2550-4e3b-b672-881c442f48fe,delete buildings that are vacant,delete,building,{},{'occupancy_status': 'vacant'},1,SYNTHETIC
update,device,{},,,55d052aa-fc4c-40a4-9e70-3b180b0f5cac,"update devices with low storage, set cloud_backup_enabled=true",update,device,{'cloud_backup_enabled': 'true'},{'storage_status': 'low'},2,SYNTHETIC
read,software,{'license': 'license'},{},,428bd3c1-5e98-4577-8ff0-87e79c9d50d3,get software with open-source license,read,software,{},{'license_type': 'open-source'},1,SYNTHETIC
delete,game,{'file': 'size'},{},,8502d880-f630-42f1-879d-a54cca60c8d7,delete games with file size over 100GB,delete,game,{},{'file_size': '>100gb'},1,SYNTHETIC
update,console,{},,,0822ac63-edbc-4a6a-9294-2797479a38ee,"update consoles that are customized, set warranty_void=true",update,console,{'warranty_void': 'true'},{'customized': 'true'},2,SYNTHETIC
read,artwork,"{'artworks': 'artworks', 'private_collections': 'private collections'}",{},,946031e3-9830-45ec-bbc4-0b7be493f415,show artworks in private collections,read,artwork,{},{'collection_type': 'private'},1,SYNTHETIC
delete,museum,{'museums': 'undergoing renovation'},{},,dd5c9f68-f479-41aa-8021-c55b3ef925ac,delete museums undergoing renovation,delete,museum,{},{'renovation_status': 'in progress'},1,SYNTHETIC
update,monument,"{'monuments': 'monuments', 'high': 'unesco'}",{},,b0b18b38-0ea1-44f9-a6f9-76cd3885af37,"update monuments that are UNESCO sites, set preservation_priority=high",update,monument,{'preservation_priority': 'high'},{'unesco_status': 'true'},2,SYNTHETIC
read,landmark,"{'landmarks': 'landmarks', 'historical_significance': 'very high'}",{},,df62b9af-4f4b-48cf-9752-de34fe22d631,get landmarks with historical significance 'very high',read,landmark,{},{'historical_significance': 'very high'},1,SYNTHETIC
delete,country,{'countries': 'countries'},{},,a2961100-9331-434e-acf8-078ddc128514,delete countries with unstable political climate,delete,country,{},{'political_stability': 'unstable'},1,SYNTHETIC
update,city,{'tourism_marketing_budget': 'increased'},{'high_tourist': 'high tourist'},,ac23dd07-017e-4806-88f3-f47fdc0b90f7,"update cities with high tourist volume, set tourism_marketing_budget=increased",update,city,{'tourism_marketing_budget': 'increased'},{'tourist_volume': 'high'},2,SYNTHETIC
read,person,{},{},,d232d675-c340-4132-a40d-51cc756408b1,show persons living in New York,read,person,{},{'city_of_residence': 'new york'},1,SYNTHETIC
delete,animal,{'animals': 'in zoos'},{},,22b458d2-63fc-444e-900c-7dc37682a240,delete animals in zoos,delete,animal,{},{'location_type': 'zoo'},1,SYNTHETIC
update,planet,{},,,5d3bc85c-e466-4a74-a402-6b14aa6d1b8a,"update planets with active volcanoes, set geological_activity=high",update,planet,{'geological_activity': 'high'},{'volcanoes_present': 'true'},2,SYNTHETIC
read,star,{'stars': 'stars'},{},,8b3199ca-2fb7-48e5-88bf-32725021f750,get stars with a habitable zone,read,star,{},{'habitable_zone': 'true'},1,SYNTHETIC
delete,galaxy,"{'galaxies': 'galaxies', 'black_hole': 'at their center'}",{},,8a50ed8f-3b50-4e6f-8858-7e99702f2589,delete galaxies with a black hole at their center,delete,galaxy,{},{'central_black_hole': 'true'},1,SYNTHETIC
update,universe,{},,,7f2d4735-e37b-4486-a6f5-6219f5b38f9b,"update universe with accelerating expansion, set dark_energy_dominant=true",update,universe,{'dark_energy_dominant': 'true'},{'expansion_state': 'accelerating'},2,SYNTHETIC
read,instrument,{'instruments': 'instruments'},{},,4630d436-f17d-439d-b50c-9dcccd1e9e9c,show instruments that are digital,read,instrument,{},{'type': 'digital'},1,SYNTHETIC
delete,painting,{'paintings': 'paintings'},{},,da5d73dc-b9fa-4658-9585-bfaa10d16b16,delete paintings that are forged,delete,painting,{},{'authenticity': 'forged'},1,SYNTHETIC
update,sculpture,{},,,984b87e0-bdd1-4104-b788-8b5877fb4de8,"update sculptures in poor condition, set restoration_needed=true",update,sculpture,{'restoration_needed': 'true'},{'condition': 'poor'},2,SYNTHETIC
add,student,{'gpa': '3.8'},{},,b2059bf9-bfcb-47d6-a8ac-ec4df4be13f0,add a student with gpa=3.8,add,student,{'gpa': '3.8'},{},1,SYNTHETIC
add,subject,{'topic': 'artificial intelligence'},{},,26b8f057-cc59-47c5-9ed3-5a6e52c9c989,add subject with topic=Artificial Intelligence,add,subject,{'topic': 'artificial intelligence'},{},1,SYNTHETIC
add,teacher,{'research_area': 'machine learning'},{},,05000901-14bf-4547-9538-076ce2c13fcb,add teacher with research_area=Machine Learning,add,teacher,{'research_area': 'machine learning'},{},1,SYNTHETIC
add,outcome,{},{},,ff1384ab-9770-4be1-a98b-60a40b7caf1f,add outcome with recurrence=monthly,add,outcome,{'recurrence': 'monthly'},{},1,SYNTHETIC
add,invoice,{},{},,1f519ab6-3a3e-462d-a5cb-4a976f09c2f8,add invoice with item_count=5,add,invoice,{'item_count': '5'},{},1,SYNTHETIC
add,score,{'max_score': '100'},{},,8d80ab9a-a317-4506-b012-b37396954174,add test with max_score=100,add,test,{'max_score': '100'},{},1,SYNTHETIC
add,publicationvenue,{'article': 'journal of science'},{},,edbdbf82-2816-459a-8721-60f3e645e348,add article with publication_venue=Journal of Science,add,article,{'publication_venue': 'journal of science'},{},1,SYNTHETIC
add,course,{},{},,4a608e5e-b48c-45bb-8601-5bc93607ce2c,add course with start_time=9:00 AM,add,course,{'start_time': '9:00 am'},{},1,SYNTHETIC
add,book,{'publisher': 'penguin random house'},{},,834cc3f4-3038-4bf4-b724-c61639ef51a4,add book with publisher=Penguin Random House,add,book,{'publisher': 'penguin random house'},{},1,SYNTHETIC
add,employee,{'employment_type': 'full-time'},{},,c7c75716-9b13-4cf0-81f4-462a1f172b30,add employee with employment_type=full-time,add,employee,{'employment_type': 'full-time'},{},1,SYNTHETIC
add,product,{'category': 'electronics'},{},,8f5fc7ba-fd58-44f5-b556-49b40df8f2ea,add product with category=Electronics,add,product,{'category': 'electronics'},{},1,SYNTHETIC
add,customer,{'preferred_contact': 'email'},{},,4daad256-146e-4262-a3d4-8829d7cf7a46,add customer with preferred_contact=email,add,customer,{'preferred_contact': 'email'},{},1,SYNTHETIC
add,order,{},{},,64164767-e4f4-4d62-ba3b-c67a46426dfe,add order with payment_status=pending,add,order,{'payment_status': 'pending'},{},1,SYNTHETIC
add,project,{},{},,14efd371-53b3-405d-9701-7cbac3690055,add project with team_size=10,add,project,{'team_size': '10'},{},1,SYNTHETIC
add,task,{},{},,a8d2b1d5-8e3b-425a-84d4-1db07c78dbdd,add task with completion_percentage=50,add,task,{'completion_percentage': '50'},{},1,SYNTHETIC
add,event,{},{},,5a52f120-58b0-4dd9-95f9-030fd1b825ca,add event with registration_required=true,add,event,{'registration_required': 'true'},{},1,SYNTHETIC
add,submissiondate,"{'feedback': 'feedback', 'submission_date': '2025-06-15'}",{},,c20abedf-3f92-440e-84fe-02ec3f39cbb6,add feedback with submission_date=2025-06-15,add,feedback,{'submission_date': '2025-06-15'},{},1,SYNTHETIC
add,user,{'last_clause': 'true'},{},,6dceacff-2682-446e-b662-45ad6f5fc661,add user with last_password_change=3 months ago,add,user,{'last_password_change': '3 months ago'},{},1,SYNTHETIC
add,report,{'audience': 'internal'},{},,17187fa7-73ad-4617-9854-1cf1d2bef5af,add report with audience=internal,add,report,{'audience': 'internal'},{},1,SYNTHETIC
add,document,{'security_level': 'confidential'},{},,695c75f7-9950-4650-a3a2-4a5a57c07a8c,add document with security_level=confidential,add,document,{'security_level': 'confidential'},{},1,SYNTHETIC
add,movie,{'box_office_revenue': '1 billion'},{},,24fd62a2-d6a6-4b6a-a13a-e1111686d3be,add movie with box_office_revenue=1 billion,add,movie,{'box_office_revenue': '1 billion'},{},1,SYNTHETIC
add,album,{'song': 'greatest hits'},{},,a3e98a1d-8937-4389-83d7-d719aa56b7f2,add song with album_name=Greatest Hits,add,song,{'album_name': 'greatest hits'},{},1,SYNTHETIC
add,album,{'record_label': 'universal music'},{},,caa94148-9dc5-4e10-8bc1-ffadcb1a87d2,add album with record_label=Universal Music,add,album,{'record_label': 'universal music'},{},1,SYNTHETIC
add,playlist,{'genre_mix': 'pop/rock'},{},,0948e2dc-6c29-4cea-8549-21b289ad5f8a,add playlist with genre_mix=Pop/Rock,add,playlist,{'genre_mix': 'pop/rock'},{},1,SYNTHETIC
add,podcast,{},{},,882deb7a-a4d6-4259-af18-bec9ea9a294a,add podcast with listener_count=50000,add,podcast,{'listener_count': '50000'},{},1,SYNTHETIC
add,recipe,{'image_url': 'example.com/recipe.jpg'},{},,f109aef5-241e-45cf-8e99-d8cc3cf04f55,add recipe with image_url=example.com/recipe.jpg,add,recipe,{'image_url': 'example.com/recipe.jpg'},{},1,SYNTHETIC
add,supplier,{'ingredient': 'local farm'},{},,434b4731-3a86-404d-953d-c2b06d00e064,add ingredient with supplier=Local Farm,add,ingredient,{'supplier': 'local farm'},{},1,SYNTHETIC
add,restaurant,{'website': 'therestaurant.com'},{},,c51a50c4-8bf3-4cbe-8af0-de660a804121,add restaurant with website=therestaurant.com,add,restaurant,{'website': 'therestaurant.com'},{},1,SYNTHETIC
add,car,{'vin': 'abc123xyz'},{},,6b9201fc-f7b2-441c-a168-efb8fd2fb429,add car with VIN=ABC123XYZ,add,car,{'vin': 'abc123xyz'},{},1,SYNTHETIC
add,house,{},{},,47a2ae43-f954-4c01-8645-824df457f6a7,add house with builder=Green Homes,add,house,{'builder': 'green homes'},{},1,SYNTHETIC
add,vet,{'pet': 'dr. animal'},{},,65642909-939f-4ab9-aea7-1336766a97a1,add pet with vet_name=Dr. Animal,add,pet,{'vet_name': 'dr. animal'},{},1,SYNTHETIC
add,plant,{},{},,16141f22-982e-4e3f-b235-5f1c8bf9600b,add plant with scientific_name=Rosa gallica,add,plant,{'scientific_name': 'rosa gallica'},{},1,SYNTHETIC
add,computer,{'graphics_card': 'nvidia rtx 4090'},{},,c5b28e91-fce4-41f1-97fd-3011fb1451a5,add computer with graphics_card=Nvidia RTX 4090,add,computer,{'graphics_card': 'nvidia rtx 4090'},{},1,SYNTHETIC
add,phone,{},{},,14bf11ff-21e3-408a-9ae7-50afe7ee44c1,add phone with camera_megapixels=48MP,add,phone,{'camera_megapixels': '48mp'},{},1,SYNTHETIC
add,appliance,{'power_consumption': '500w'},{},,41e8b002-55e8-47a4-b589-3b1ebdeb103c,add appliance with power_consumption=500W,add,appliance,{'power_consumption': '500w'},{},1,SYNTHETIC
add,clothing,{'season': 'summer'},{},,b502bdfd-b9bb-42c7-80f1-b14c1199e8df,add clothing with season=summer,add,clothing,{'season': 'summer'},{},1,SYNTHETIC
add,footwear,{'occasion': 'casual'},{},,4ba695be-f789-4b81-803b-16b30e7a742a,add footwear with occasion=casual,add,footwear,{'occasion': 'casual'},{},1,SYNTHETIC
add,furniture,{},{},,3b516a8f-971d-42f9-9205-ecee03c36440,add furniture with design_style=modern,add,furniture,{'design_style': 'modern'},{},1,SYNTHETIC
add,building,{'architect': 'frank gehry'},{},,21bff05f-6765-43d6-a402-dacf71496ae8,add building with architect=Frank Gehry,add,building,{'architect': 'frank gehry'},{},1,SYNTHETIC
add,device,{'voice_assistant': 'alexa'},{},,218dd538-7aa4-4641-833b-26f9e1fa6e46,add device with voice_assistant=Alexa,add,device,{'voice_assistant': 'alexa'},{},1,SYNTHETIC
add,software,{'license_key': 'xyz789'},{},,da31ab8d-fc09-4a0c-a4d6-c43554b192b4,add software with license_key=XYZ789,add,software,{'license_key': 'xyz789'},{},1,SYNTHETIC
add,game,{},{},,22ff38ad-c1b6-4498-8f8d-74b9bf92bbb3,"add game with minimum_requirements='8GB RAM, GTX 1060'",add,game,"{'minimum_requirements': '8gb ram, gtx 1060'}",{},1,SYNTHETIC
read,album,{'albums': 'with explicit content'},{},,14c74fd3-acad-483d-bd66-a23c4774c9da,get albums with explicit content,read,album,{},{'explicit_content': 'true'},1,SYNTHETIC
add,console,"{'connectivity_ports': 'hdmi, usb-c'}",{},,c172f757-1db1-45ae-85c8-c964ed5ac4ea,"add console with connectivity_ports='HDMI, USB-C'",add,console,"{'connectivity_ports': 'hdmi, usb-c'}",{},1,SYNTHETIC
add,artwork,{},{},,5b7cd092-c2f2-44fa-8c08-102d9f57c3b4,add artwork with acquisition_date=2022-10-01,add,artwork,{'acquisition_date': '2022-10-01'},{},1,SYNTHETIC
add,museum,{},{},,2570cbe9-56e9-40f7-a96e-14d06474dadb,add museum with permanent_collection_size=10000,add,museum,{'permanent_collection_size': '10000'},{},1,SYNTHETIC
add,monument,{'last_clause': 'true'},{},,52ff510c-2f46-4931-80ea-f0877c5f36a6,add monument with last_restoration_year=2015,add,monument,{'last_restoration_year': '2015'},{},1,SYNTHETIC
add,landmark,{},{},,3fed9407-f338-4885-90d6-ebc9a09dcfd5,add landmark with historical_period=Ancient Rome,add,landmark,{'historical_period': 'ancient rome'},{},1,SYNTHETIC
add,country,{},{},,579e69a1-1f1e-4674-bf13-71058ae33e42,add country with national_anthem=The Star-Spangled Banner,add,country,{'national_anthem': 'the star-spangled banner'},{},1,SYNTHETIC
add,city,{},{},,c4eacb02-5a82-4473-bcbc-84e332668c6e,add city with major_airport=LAX,add,city,{'major_airport': 'lax'},{},1,SYNTHETIC
add,person,{'education_level': 'phd'},{},,036af65f-0ed1-44b6-bab1-6aca6a70c037,add person with education_level=PhD,add,person,{'education_level': 'phd'},{},1,SYNTHETIC
add,animal,{'kg': '500'},{},,295a7693-0ad4-411a-9c39-5e25f5384914,add animal with average_weight=500 kg,add,animal,{'average_weight': '500 kg'},{},1,SYNTHETIC
add,planet,{'c': 'c'},{},,55a73ef2-606d-4df8-97e2-09f058a7c317,add planet with surface_temperature= -63 C,add,planet,{'surface_temperature': '-63 c'},{},1,SYNTHETIC
add,star,{},{},,9682a3d5-d129-48a4-8a58-812a78535c64,add star with spectral_type=M-type,add,star,{'spectral_type': 'm-type'},{},1,SYNTHETIC
add,galaxy,{},{},,7ae38f13-66be-42e5-a2df-3386eb0acea0,add galaxy with central_supermassive_black_hole=true,add,galaxy,{'central_supermassive_black_hole': 'true'},{},1,SYNTHETIC
add,universe,{},{},,b751d03b-747f-4876-ae56-efbbba7230f5,add universe with dark_energy_density=constant,add,universe,{'dark_energy_density': 'constant'},{},1,SYNTHETIC
add,instrument,{'condition': 'used'},{},,2cfa64ce-0790-40ef-bff8-e02264aae326,add instrument with condition=used,add,instrument,{'condition': 'used'},{},1,SYNTHETIC
add,painting,{'frame_type': 'ornate'},{},,425f0585-a02c-4fd2-a080-990c979503f3,add painting with frame_type=ornate,add,painting,{'frame_type': 'ornate'},{},1,SYNTHETIC
add,sculpture,{},{},,f61ce418-18d5-475f-9a3e-39a997475290,add sculpture with acquisition_method=donation,add,sculpture,{'acquisition_method': 'donation'},{},1,SYNTHETIC
read,student,{'last_name': 'smith'},{},,feaccf9c-88d6-4dfb-86d2-dfc9a7546225,show students with last name Smith,read,student,{},{'last_name': 'smith'},1,SYNTHETIC
delete,subject,{'teacher': 'teacher'},{},,191fed1b-058c-4b46-a079-2192e84b627e,delete subjects with no assigned teacher,delete,subject,{},{'assigned_teacher': 'none'},1,SYNTHETIC
update,teacher,{'availability': 'mon-fri'},{'number': '101'},,b7e2614a-e043-4307-b7b0-aee69cd27907,"update teachers with office number 101, set availability=Mon-Fri",update,teacher,{'availability': 'mon-fri'},{'office_number': '101'},2,SYNTHETIC
read,outcome,"{'outcomes': 'outcomes', 'description': 'description', 'travel': 'travel'}",{},,36a7c14d-0534-404c-bb9d-2121b1fc669a,get outcomes with description containing 'travel',read,outcome,{},{'description_contains': 'travel'},1,SYNTHETIC
add,invoice,{'recipient': 'abc corp'},{},,a76904ec-ff36-4043-b020-352485214c60,add invoice with recipient=ABC Corp,add,invoice,{'recipient': 'abc corp'},{},1,SYNTHETIC
delete,test,{'tests': 'tests'},{},,a87f79d1-73b9-4ce8-acfb-f700fd33bae3,delete tests from last semester,delete,test,{},{'semester': 'last'},1,SYNTHETIC
update,article,{},,,38132d9e-a029-4bab-abef-207b488d1318,"update articles with category 'Technology', set review_status=completed",update,article,{'review_status': 'completed'},{'category': 'technology'},2,SYNTHETIC
read,course,{'freshmen': 'freshmen'},{},,791b8ad6-9ffe-4c64-b92e-4be7947b6213,show courses for freshmen,read,course,{},{'target_audience': 'freshmen'},1,SYNTHETIC
delete,book,{},{},,1b2a92d1-6eb9-4a1b-bc1b-7e0c4c74a17f,delete books with missing pages,delete,book,{},{'condition': 'missing pages'},1,SYNTHETIC
update,employee,{},,,94f83cff-0b91-4022-b869-e9861925f940,"update employees on leave, set leave_end_date=2025-07-01",update,employee,{'leave_end_date': '2025-07-01'},{'status': 'on leave'},2,SYNTHETIC
read,product,{'sale': 'sale'},{},,348ec4d3-79b3-4fb3-8b46-bd16de7c8831,get products on sale,read,product,{},{'on_sale': 'true'},1,SYNTHETIC
delete,customer,{'addresses': 'addresses'},{},,199d39e4-1fde-4497-8cb5-211a9b578865,delete customers with invalid email addresses,delete,customer,{},{'email_valid': 'false'},1,SYNTHETIC
update,order,{},,,d654756d-70f9-4896-ba0b-e63b760a4ace,"update orders with high value, set expedited_shipping=true",update,order,{'expedited_shipping': 'true'},{'value': 'high'},2,SYNTHETIC
read,project,{'critical_path': 'identified'},{},,e142eed9-6112-42b5-8339-060f0d360db0,show projects with a critical path identified,read,project,{},{'critical_path_identified': 'true'},1,SYNTHETIC
delete,task,{'tasks': 'assigned'},{},,421be464-fcd1-4354-a122-a8721d9db8db,delete tasks assigned to Bob,delete,task,{},{'assigned_to': 'bob'},1,SYNTHETIC
update,event,{},,,9f55c3e4-25ad-45ea-ae6a-56698f21cb99,"update events marked as draft, set published=true",update,event,{'published': 'true'},{'status': 'draft'},2,SYNTHETIC
read,feedback,{},{},,40af34a2-64d0-4086-98cf-9c303a237a9e,get feedback awaiting response,read,feedback,{},{'response_status': 'awaiting'},1,SYNTHETIC
delete,user,{'users': 'with expired accounts'},{},,ddff184c-3e69-4a8b-8566-42d112b6e2d1,delete users with expired accounts,delete,user,{},{'account_status': 'expired'},1,SYNTHETIC
update,report,{'reports': 'reports'},{'distribution': 'list'},,f6f91e92-2a83-4bf8-99bc-ac3d38b026cf,"update reports with distribution list, set automated_delivery=true",update,report,{'automated_delivery': 'true'},{'has_distribution_list': 'true'},2,SYNTHETIC
read,document,"{'documents': 'documents', 'approval': 'approval'}",{},,ad606add-4b7f-4567-afd2-249d268e9ba0,show documents with pending approval,read,document,{},{'approval_status': 'pending'},1,SYNTHETIC
delete,movie,"{'movies': 'movies', 'rating': 'rating'}",{},,49e5f76d-7106-456b-95c9-c693821b9f5e,delete movies without a rating,delete,movie,{},{'rating': 'none'},1,SYNTHETIC
update,song,{},,,d462defe-4a5e-40d5-a31b-ebef9de41e3a,"update songs marked as favorites, set visible_to_public=true",update,song,{'visible_to_public': 'true'},{'favorite': 'true'},2,SYNTHETIC
delete,playlist,{'playlists': 'playlists'},{},,1bfdc8f9-94e7-42a8-bc5b-9f2084d34e9b,delete playlists that are collaborative,delete,playlist,{},{'collaborative': 'true'},1,SYNTHETIC
update,podcast,{},,,4950ab4f-ac9c-4b8f-ac62-73259702fdec,"update podcasts with new episodes, set notification_sent=true",update,podcast,{'notification_sent': 'true'},{'new_episodes': 'true'},2,SYNTHETIC
read,dietaryrestriction,"{'recipes': 'recipes', 'specific_dietary_restriction': 'vegan'}",{},,d9efe79a-d8e1-48c1-ad16-179677aa9083,"show recipes with a specific dietary restriction, e.g., vegan",read,recipe,{},{'dietary_restriction': 'vegan'},1,SYNTHETIC
delete,ingredient,{'date': 'date'},{},,d2035a8f-159a-40f2-b8f9-5ae070204b01,delete ingredients with expired date,delete,ingredient,{},{'expiration_date': 'expired'},1,SYNTHETIC
update,restaurant,{},,,ddd17e85-f7d3-4fed-b973-00412ed8fc8d,"update restaurants with outdoor seating, set outdoor_seating_available=true",update,restaurant,{'outdoor_seating_available': 'true'},{'has_outdoor_seating': 'true'},2,SYNTHETIC
read,car,{},{},,be228c4e-5e95-41da-b042-0c4e95a29f24,get cars with a clean title,read,car,{},{'title_status': 'clean'},1,SYNTHETIC
delete,house,"{'houses': 'houses', 'sale': 'pending'}",{},,fad8b23e-c7dc-4dcd-bd84-7dbfbe5d04bd,delete houses with a pending sale,delete,house,{},{'sale_status': 'pending'},1,SYNTHETIC
update,pet,{},,,3e5f8430-0c68-4245-a48b-ef4eec67883c,"update pets with special needs, set medical_alert_required=true",update,pet,{'medical_alert_required': 'true'},{'special_needs': 'true'},2,SYNTHETIC
read,plants,"{'plants': 'plants', 'pets': 'pets'}",{},,ad0a1137-ae68-4493-ad05-551fb881cc14,show plants that are toxic to pets,read,plant,{},{'toxic_to_pets': 'true'},1,SYNTHETIC
delete,computer,{'computers': 'computers with persistent errors'},{},,2856cd2d-915e-4556-9534-b1b373de557a,delete computers with persistent errors,delete,computer,{},{'error_status': 'persistent'},1,SYNTHETIC
update,phone,{},,,650b90e2-a5e4-4e35-b375-816cd4560a3a,"update phones with low signal, set network_booster_needed=true",update,phone,{'network_booster_needed': 'true'},{'signal_strength': 'low'},2,SYNTHETIC
read,appliance,{'smart_features': 'smart features'},{},,6bc6b3c9-0a97-4cae-99ae-4f31f0a30d7a,get appliances with smart features,read,appliance,{},{'smart_features': 'true'},1,SYNTHETIC
delete,clothingitem,{'clothing': 'items'},{},,c97d5b79-0b42-42d6-b78a-c7fc4ede6481,delete clothing items that are out of season,delete,clothing,{},{'seasonal_status': 'out of season'},1,SYNTHETIC
update,footwear,{},,,ffc62b80-5ce5-41e6-86ca-208363e72fdb,"update footwear that is limited edition, set collector_value=high",update,footwear,{'collector_value': 'high'},{'edition_type': 'limited'},2,SYNTHETIC
read,furniture,{},{},,cf327fb3-5ffd-4ae4-a4a4-b020be413b2b,show furniture that is handcrafted,read,furniture,{},{'manufacturing_method': 'handcrafted'},1,SYNTHETIC
delete,building,"{'buildings': 'buildings', 'historical_landmarks': 'historical landmarks'}",{},,2ea9641b-c03d-457c-ace6-bc23e0164701,delete buildings that are historical landmarks,delete,building,{},{'landmark_status': 'historical'},1,SYNTHETIC
update,device,{},,,bd540ec9-07a6-4a79-8561-53cc81b7382f,"update devices with low performance, set troubleshoot_required=true",update,device,{'troubleshoot_required': 'true'},{'performance_status': 'low'},2,SYNTHETIC
read,software,{'regular_updates': 'updates'},{},,08446607-3ced-4ffe-977e-44470c562b44,get software with regular updates,read,software,{},{'update_frequency': 'regular'},1,SYNTHETIC
delete,game,{'high_system': 'requirements'},{},,56591b32-e3dd-402b-b1b0-9deb3e810ce3,delete games with high system requirements,delete,game,{},{'system_requirements': 'high'},1,SYNTHETIC
update,console,{},,,9b3dc56d-bc2e-493d-8c95-82cd37f57ada,"update consoles with network issues, set internet_connection_status=unstable",update,console,{'internet_connection_status': 'unstable'},{'network_issues': 'true'},2,SYNTHETIC
read,artwork,"{'artworks': 'artworks', 'high_market': 'value'}",{},,24176b1c-ed18-4063-8f7f-cc7246dfd2f1,show artworks with a high market value,read,artwork,{},{'market_value': 'high'},1,SYNTHETIC
delete,museum,"{'museums': 'museums', 'limited_accessibility': 'accessibility'}",{},,8c36b97e-4735-4f20-87d2-960dfc16151b,delete museums with limited accessibility,delete,museum,{},{'accessibility': 'limited'},1,SYNTHETIC
update,monument,{'repair_status': 'scheduled'},{'monuments': 'monuments with significant damage'},,4d1aea19-0383-43a5-bfd2-5772955d9cb1,"update monuments with significant damage, set repair_status=scheduled",update,monument,{'repair_status': 'scheduled'},{'damage_level': 'significant'},2,SYNTHETIC
read,landmark,{'landmarks': 'landmarks'},{},,c9fcfd1b-ef14-4d79-9c95-e652cc27d072,get landmarks open to the public,read,landmark,{},{'public_access': 'true'},1,SYNTHETIC
delete,country,{'countries': 'countries'},{},,47d6b72e-6547-4b6c-8616-65e52495a0be,delete countries with ongoing conflicts,delete,country,{},{'conflict_status': 'ongoing'},1,SYNTHETIC
update,city,{},,,31d32e5a-0f2a-4871-8dde-d3440732b13d,"update cities with increasing pollution, set environmental_initiatives=active",update,city,{'environmental_initiatives': 'active'},{'pollution_level': 'increasing'},2,SYNTHETIC
read,person,{'specific_medical_conditions': 'specific medical conditions'},{},,d8488051-fb1f-4f9a-85e5-19c2b8892ee2,show persons with specific medical conditions,read,person,{},{'medical_condition': 'true'},1,SYNTHETIC
delete,animal,"{'animals': 'animals', 'invasive_species': 'invasive species'}",{},,22673120-d1ec-4f98-b970-6d752d4d0d18,delete animals that are invasive species,delete,animal,{},{'species_type': 'invasive'},1,SYNTHETIC
update,planets,{},,,b2edabf3-f440-4347-82dd-60ab202456f3,"update planets with potential for colonization, set colonization_priority=high",update,planet,{'colonization_priority': 'high'},{'colonization_potential': 'true'},2,SYNTHETIC
read,binary_system,{'binary_systems': 'binary systems'},{},,d3727892-6a20-419d-9cff-b169ce0168ad,get stars in binary systems,read,star,{},{'system_type': 'binary'},1,SYNTHETIC
delete,galaxy,{'galaxies': 'galaxies'},{},,101515cd-d043-4c4a-af04-7279cc35214f,delete galaxies with irregular shapes,delete,galaxy,{},{'shape': 'irregular'},1,SYNTHETIC
update,universe,{},,,22881c7e-da51-4556-a9d5-d3a2e64eb627,"update universe with unknown properties, set research_focus=intensive",update,universe,{'research_focus': 'intensive'},{'properties_status': 'unknown'},2,SYNTHETIC
read,instrument,{'instruments': 'instruments'},{},,ddaef840-0e46-4a05-b9e1-0c3e589b0896,show instruments that are vintage,read,instrument,{},{'age_category': 'vintage'},1,SYNTHETIC
delete,painting,{'paintings': 'paintings'},{},,7cdc1ea3-1d16-474c-b876-9e208990d85f,delete paintings that are damaged,delete,painting,{},{'condition': 'damaged'},1,SYNTHETIC
update,sculpture,{},,,437d7e18-7383-4068-afa2-25bbe3303996,"update sculptures stored in vaults, set security_level=high",update,sculpture,{'security_level': 'high'},{'storage_location': 'vault'},2,SYNTHETIC
add,student,{'enrollment_status': 'active'},{},,f8ff534f-ed11-45b2-a34b-a0d5112b9754,add a student with enrollment_status=active,add,student,{'enrollment_status': 'active'},{},1,SYNTHETIC
add,subject,{},{},,133100bd-521b-43ab-9547-e17657bb3a80,add subject with department=Mathematics,add,subject,{'department': 'mathematics'},{},1,SYNTHETIC
add,teacher,{},{},,2c2ef893-4228-4dc6-977f-8a121021a744,add teacher with highest_degree=PhD,add,teacher,{'highest_degree': 'phd'},{},1,SYNTHETIC
add,outcome,{'source_fund': 'grant a'},{},,3e3b7f80-540a-466c-a02a-f4a26153cfd8,add outcome with source_fund=Grant A,add,outcome,{'source_fund': 'grant a'},{},1,SYNTHETIC
add,invoice,{'status': 'overdue'},{},,d06ceca2-fdb0-4585-906a-ae152ec8f89d,add invoice with status=overdue,add,invoice,{'status': 'overdue'},{},1,SYNTHETIC
add,question,{},{},,84c5d534-3a8d-4c90-be80-756f9184c53b,add test with format=multiple choice,add,test,{'format': 'multiple choice'},{},1,SYNTHETIC
add,article,{'peer_reviewed': 'true'},{},,18f3facc-c770-4237-a013-739bdcb41743,add article with peer_reviewed=true,add,article,{'peer_reviewed': 'true'},{},1,SYNTHETIC
add,course,{'level': 'beginner'},{},,8faaeadb-89da-4b42-aeea-c2125e43dd07,add course with level=beginner,add,course,{'level': 'beginner'},{},1,SYNTHETIC
add,book,{'availability': 'in stock'},{},,1d41fc18-4ec8-4170-8550-bc252bf709d7,add book with availability=in stock,add,book,{'availability': 'in stock'},{},1,SYNTHETIC
